,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,empl_transp_utilities,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,aa_and_mixed,aa,latino,immigrant,county,state,FIPS,area,prc_obese,nh_weighted_health_score,nh_num_beds,nh_prc_occupied,nh_nurse_hours,nh_total_fines,nh_overall_rating,incarcerated,domestic_passengers,intl_passengers,deaths_march24,deaths_april1,deaths_april11,deaths_april23,deaths_april25,deaths,cases_march24,cases_april1,cases_april11,cases_april23,cases_april25,cases_may11,ten_plus,order,density,death_prc,cases_prc,prc_incarcerated,uninsured
49,2.4,1.705237515225335,5.515921350269705,29.288324343135546,10.081781799199582,8.411345049591091,13.854184792065425,7.802331651296327,19.5,22702,0.0,75317,17.17806072998128,44.622064075839454,0.0,2.2212780647131463,2.097799965479241,Lauderdale County,MS,28075.0,703.63,36.2,46.168138836378915,774.0,88.07608364413704,4.328465689630103,5496.83204134367,2.356273094230558,312.0,0,0,0,0,8,18,19,44,0,39,133,249,284,492,45,45,107.04063215041997,0.0005841974587410544,0.001765869591194551,0.004142491071072932,4.279246385278228
50,2.59,0.9855712370890168,5.571762727009908,23.07287970774528,9.876737890614734,24.47107676942889,11.169807353675523,5.65060842597703,7.3,27637,0.0,85202,14.198023520574631,29.702354404826174,28.58031501607943,2.722940776038121,4.252247599821601,Lee County,MS,28081.0,449.95,30.9,48.46141478439426,487.0,90.14373716632444,4.055787310061602,0.0,2.480492813141684,225.0,0,0,0,1,3,4,5,4,8,25,42,66,72,80,48,45,189.35881764640516,4.694725475927795e-05,0.0004929461749724185,0.0026407830802093846,1.2100654914203801
51,2.66,1.3283580128499914,8.221103943029076,25.710494159692026,7.126621030364348,7.074064828075522,13.407087203878648,5.213575267051203,6.2,30605,0.0,153902,15.243466621616351,21.67223297942847,21.33890397785604,2.8381697443827894,2.962924458421593,Rankin County,MS,28121.0,775.49,35.3,23.430910466582603,793.0,87.88146279949561,4.342831891551072,2658.9659520807063,3.4817150063051705,490.0,486000,0,0,1,2,4,5,6,8,48,94,153,162,251,48,45,198.45774929399477,3.8985848137126225e-05,0.0006107782874816441,0.003183844264531975,3.9720081610375644
52,2.51,0.5947882648241613,12.00136298615422,25.19398936600901,8.475817116946912,7.445143181020756,11.42951607244069,5.9323634989608935,7.0,35490,0.9,566880,13.029388935930006,12.644475021168509,10.92682754727632,12.828288173863955,9.972128139994355,Douglas County,NE,31055.0,328.46,29.9,90.37298326222515,3047.0,74.70955037742041,4.441145792582868,14487.826058418115,3.1085722389090744,1258.0,2441000,0,0,1,5,10,10,14,34,101,228,327,382,1616,59,0,1725.8722523290508,2.469658481512842e-05,0.00040220152413209144,0.0022191645498165396,1.2683460344340745
53,2.42,1.4075379455403332,10.306975157751122,27.155932010687284,8.423057245182196,8.363367631175032,10.183048149621968,5.146381672446138,6.8,30590,1.1,317272,13.814644847323432,5.716546055119897,3.937315615623187,7.216836027131294,7.507438412466277,Lancaster County,NE,31109.0,837.55,28.7,48.283029169308826,1577.0,76.93088142041852,4.705016398224476,1992.6188966391885,3.6480659480025364,581.0,146000,0,0,0,1,1,1,1,2,9,50,106,120,634,39,0,378.8096233060713,3.1518696890995737e-06,0.0001575934844549787,0.0018312362893668525,1.2780831589298884
54,2.77,0.5944468666588684,12.520603592203072,23.820411114773968,8.721035337154524,5.779639928964131,11.394451120303712,6.9483288492827295,3.5,35628,0.3,184459,12.018388910272744,5.968263950254527,3.997094205216335,9.753929057405713,4.881843661735128,Sarpy County,NE,31153.0,238.99,32.4,27.39791991786448,487.0,83.55236139630391,4.209831088295688,11665.400410677617,4.324435318275154,124.0,2441000,0,0,0,0,0,0,0,5,17,41,61,77,248,45,0,771.8272731076614,0.0,0.0002222716159146477,0.0006722361066686906,2.4493247822009323
55,2.38,0.6921630094043887,8.34858934169279,27.17492163009405,9.594984326018807,13.070846394984324,11.947335423197492,5.321630094043886,6.8,34460,0.4,76493,19.73383185389513,1.5334736511837683,0.7020250218974285,0.9752526374962416,2.758422339299021,Cheshire County,NH,33005.0,706.66,29.6,3.6866698656429935,521.0,82.38003838771594,4.1228581765834935,0.0,4.4702495201535495,158.0,0,0,0,0,0,0,0,2,1,4,17,35,36,43,36,45,108.24583250785385,2.6146183310891192e-05,0.00022224255814257514,0.0020655484815604044,1.0249303857869165
56,2.52,0.5232006229412101,13.826320141036687,22.037420218466877,8.02124299519233,15.234062285371818,12.810103546477801,3.398616755543696,5.1,41289,1.4,415247,15.617210961186956,4.745368419278165,3.3291029194672084,7.032440932746053,9.803562698827443,Hillsborough County,NH,33011.0,876.14,27.6,21.729940358744393,2230.0,89.48878923766819,3.7536498992231055,1310.193721973094,3.42770263438218,421.0,909000,0,1,2,2,2,2,40,16,109,344,721,780,1496,52,45,473.950510192435,9.632820947532432e-05,0.0008284226014877891,0.0010138544047277886,1.0010909169722737
57,2.3,0.19249049429657794,7.072243346007607,28.719106463878326,16.41397338403041,3.4386882129277567,9.843155893536123,4.08032319391635,7.1,42585,1.5,92560,26.002592912705275,5.082108902333622,3.8504753673293,7.886776145203111,4.521391529818496,Cape May County,NJ,34009.0,251.43,28.7,19.441952153110048,836.0,77.40430622009569,3.992616124401913,2142.2966507177034,3.2248803827751202,221.0,534000,0,0,0,5,16,18,32,2,22,129,236,261,462,41,51,368.13427196436385,0.00034572169403630077,0.0013936905790838375,0.0023876404494382023,2.554019014693182
58,2.76,3.3754572663784503,8.069504489524443,24.1602926504822,7.198204190222813,10.844695710009976,13.245759893581646,6.03757898237446,10.3,25040,2.6,150972,15.381660175396767,22.06634342792041,19.573165885064785,31.413772090188907,9.311660440346554,Cumberland County,NJ,34011.0,483.7,35.8,28.544133111480864,1202.0,85.26622296173045,3.936681198003328,5029.693011647254,2.9484193011647246,443.0,0,0,0,1,3,5,6,40,1,27,154,424,504,1363,44,51,312.11908207566677,0.00026494979201441326,0.001020056699255491,0.002934318946559627,7.486156373367237
59,2.53,0.10902352256895127,16.808018504240557,18.245343505255047,9.46340407688458,6.285219602591676,10.434335646363404,6.885795831135278,11.6,42150,43.9,676061,11.821122650175061,14.06381968491009,12.150530795298055,42.90411664036233,42.83725876806975,Hudson County,NJ,34017.0,46.19,24.2,16.617444003177127,2518.0,87.42652899126291,3.7895433109834022,3196.8228752978553,4.127879269261318,1398.0,43872000,24424000,1,29,183,666,706,996,190,1910,6851,12681,13367,17801,56,51,14636.523056938731,0.001473239840783598,0.010133700953020512,0.002067860740376978,0.7706405191247683
60,2.82,11.106151426263656,4.4615907834885,26.408196233473625,10.102878034264338,3.8472983888109513,14.456064277515626,6.699825702503933,19.7,22067,0.1,125043,15.275545212446918,1.520277024703502,0.8589045368393272,20.52333997104996,1.5474676711211344,San Juan County,NM,35045.0,5513.07,33.4,103.37402111552919,525.0,88.3047619047619,3.5104743437991783,20607.504761904762,2.83887582091043,607.0,188999,0,0,0,0,24,33,71,3,37,142,390,435,1107,45,48,22.68119214883903,0.000567804675191734,0.001135609350383468,0.0048543301104420076,1.075629983285765
61,2.35,1.198084209021374,15.821002216026876,19.774108227893343,15.201944384873828,2.263206805347058,13.041675602258918,3.525627278576024,7.4,37821,0.7,150056,24.36956869435411,1.6020685610705336,1.1868902276483446,51.08026336834249,14.244015567521458,Santa Fe County,NM,35049.0,1909.41,14.2,153.64689075630253,238.0,85.50420168067228,3.2686549579831934,0.0,2.4957983193277307,401.0,0,0,0,0,0,0,0,1,12,42,72,96,95,112,49,48,78.5876265443252,6.664178706616196e-06,0.00047982086687636615,0.0026723356613530948,0.7770432371914353
62,2.31,2.974933031339156,5.165842716205328,34.987041836356894,7.138968138162338,6.923361717882266,13.602805061306267,4.392708582877801,10.2,25682,0.5,108047,17.092561570427684,3.1153109295029022,2.837653983914408,2.392477347820856,4.849741316279028,St. Lawrence County,NY,36089.0,2680.38,32.5,38.721947368421056,722.0,78.76731301939057,3.451326260387812,24197.008310249308,2.146814404432133,162.0,0,0,0,0,0,0,0,0,0,34,82,139,156,190,43,50,40.31032913243644,0.0,0.0007589289846085499,0.001499347506177867,3.385563689875724
63,2.41,0.9964869612214564,9.309552763140116,26.56735576273477,10.017790388686212,6.446200963833716,14.099446020808001,4.345133540512544,7.4,35400,3.9,178599,19.66696342084782,8.09411026937441,6.001153421911657,10.517976024501817,8.338792490439475,Ulster County,NY,36111.0,1124.24,28.4,20.701668253968254,1260.0,90.90476190476193,3.5056841190476202,532.3452380952381,3.6150793650793656,341.0,184000,168800,0,3,8,21,23,58,18,222,589,942,1166,1454,51,50,158.86198676439196,0.0003247498586218288,0.0032978908056596062,0.001909305203276614,2.4345041125650226
64,2.84,0.7860537614871907,11.539307469423274,23.825461639237666,11.083166783012825,7.9360829277155664,10.130722079313015,6.176546527306282,7.7,32544,0.9,211342,13.347086712532294,20.675965969849816,18.39388290070124,10.782049947478496,7.7078857964815315,Cabarrus County,NC,37025.0,361.75,35.6,77.63340148148149,675.0,82.34074074074074,3.216269851851852,26612.16296296296,2.0577777777777784,371.0,20860000,1549800,0,1,1,7,8,17,6,47,107,236,249,352,48,42,584.2211472011057,8.04383416452953e-05,0.0005062883856497999,0.0017554485147296798,0.6614870683537077
65,2.48,0.7249875343300594,8.394342564524681,25.790086032909368,9.929796512778301,8.544722074920655,15.018164261913615,4.213792175516633,14.1,24969,0.5,332330,12.083772154184096,41.03541660397798,37.30689375018807,11.864712785484304,6.7565371769024765,Cumberland County,NC,37051.0,652.32,33.9,51.30748430873621,1179.0,85.72177837541236,3.670139685485127,91755.91009329939,3.006785411365564,766.0,234000,0,0,0,1,6,6,9,3,24,82,154,199,368,43,42,509.45854795192537,2.7081515361237325e-05,0.00024674269551349564,0.0023049378629675325,9.13038245117805
66,2.45,0.9776822276822276,10.40918540918541,24.08689283689284,8.908996408996408,13.235525735525734,11.193142443142444,6.433487683487684,11.9,30877,0.5,533670,15.079356156426256,35.60158899694568,33.65094534075365,8.150167706635187,10.098562782243713,Guilford County,NC,37081.0,645.7,33.3,58.67190065934066,2275.0,83.90329670329669,3.4693218373626378,46486.23956043957,2.3050549450549447,907.0,932999,0,0,1,9,16,19,38,11,55,134,240,304,641,50,42,826.4983738578287,7.120505181104427e-05,0.00025109149849157717,0.0016995521577004517,0.7692019412745736
67,2.62,0.3608170110648277,20.237283629099885,20.74195021850137,9.029117608960943,8.383839761114254,9.815177153141851,4.160047995309549,5.0,41022,1.1,1092305,11.612141297531366,22.346414234119592,20.20818361172017,10.326511368161825,12.714397535486881,Wake County,NC,37183.0,835.22,24.8,43.76346904654315,2213.0,84.74920921825577,3.63598839177096,45014.769543605966,2.5521915951197482,1185.0,6066000,178000,0,0,0,11,13,23,52,213,424,633,651,1051,58,42,1307.8051291875195,2.1056389927721652e-05,0.0003881699708414774,0.0010848618288847895,0.6443255317882688
68,2.26,3.209437070418268,6.629049665801983,24.11148770189158,10.291026830515213,5.441841970726904,12.292428000681653,7.96584174351012,2.3,37979,0.4,95273,15.909019344410277,2.774133280152824,2.3175506176986143,2.5915002151711395,2.264020236583292,Burleigh County,ND,38015.0,1632.65,30.6,26.952388888888887,630.0,95.53968253968252,5.087853222222222,0.0,4.090476190476192,229.0,282000,0,0,0,0,0,0,0,16,32,49,67,74,104,53,0,58.35482191529109,0.0,0.0005143115048334786,0.002403619073609522,1.878811415616184
69,2.36,0.6589014407197746,9.298203072086158,23.75640714757553,8.932797070062627,20.638331674930807,10.186214912244028,3.174098818492721,4.3,35356,0.7,230514,20.105937166506155,5.9319607485879375,4.55677312440893,4.6582853969823965,6.085096783709449,Lake County,OH,39085.0,227.49,24.7,46.24458914728682,1677.0,77.32856290995825,3.259393261776983,3821.710196779964,3.5372689326177698,353.0,0,0,0,2,6,6,7,8,8,48,112,148,157,199,48,49,1013.2928919952525,3.4705050452467095e-05,0.0004858707063345393,0.0015313603512151107,0.8546118673920091
70,2.48,0.6895662384025953,9.392625170525116,24.57869267471613,9.468640346412016,16.114538581095296,12.897467744453268,4.448923910166352,11.6,31466,0.5,309461,18.38842374321805,10.505685692219695,8.315748995834692,10.224874863068367,2.9050510403572662,Lorain County,OH,39093.0,491.1,36.3,31.87356831472621,1881.0,85.32163742690057,3.392432222838113,393.93939393939394,3.5794790005316317,418.0,4576000,101900,0,2,5,19,19,45,24,85,161,344,374,554,52,49,630.1384646711464,0.0001454141232659366,0.0005202594187959064,0.0013507356338924776,1.8987853073570022
71,2.36,0.4974569352393219,9.326937216979458,25.260264803273788,11.140804145981553,15.891238977094668,10.585031667875237,5.493831229748026,12.9,28276,1.9,429899,16.33151042454158,22.24103801125381,18.67624721155434,7.273801520822332,3.6059632611380814,Lucas County,OH,39095.0,340.86,34.8,68.86542970660146,3272.0,81.390586797066,3.38788516809291,7950.288508557457,2.374999999999999,443.0,0,0,1,3,21,55,59,165,10,171,490,936,1033,1806,49,49,1261.218682156897,0.0003838110812074464,0.0011398026047978712,0.0010304745998478712,1.0665295802037207
72,2.35,0.19180876776725725,10.92755615672883,23.59876118884479,9.229734424314994,15.468508622155206,11.66929064017562,5.036181268524883,7.7,33736,2.0,541918,17.9855623913581,16.289733871176082,14.333718385438388,2.2418520883233257,5.245996626795936,Summit County,OH,39153.0,412.75,29.7,59.9718962818004,4088.0,84.58414872798436,3.309480145048261,11216.631115459882,3.0689823874755384,654.0,5022000,101900,0,7,14,32,35,78,28,144,243,447,475,915,52,49,1312.9448818897638,0.00014393321498824545,0.00044840732361722623,0.0012068246487475964,1.089463719603316
73,2.62,3.538599987144051,6.135501703413254,23.243555955518406,7.318249019733883,15.1732339139937,13.042360352253006,5.865526772513981,9.7,27533,0.2,71604,17.35098597843696,3.494218200100553,1.995698564326016,4.320987654320987,2.2708228590581534,Creek County,OK,40037.0,950.14,33.2,53.69141435768262,794.0,59.23173803526449,4.215585717273996,6111.006297229219,2.8312342569269524,289.0,1479000,0,0,1,3,5,6,7,0,27,54,71,73,82,46,0,75.36152566990128,9.77599016814703e-05,0.0007541478129713424,0.004036087369420703,1.1396011396011403
74,2.4,4.22145908367535,7.398721277605606,32.45386269090097,11.50291760895664,7.144651980902923,13.150180082083926,3.559762124131,11.7,25941,0.4,82040,13.383715260848367,4.813505607020964,3.9151633349585566,4.858605558264261,6.21160409556314,Payne County,OK,40119.0,684.7,32.5,123.28397697368422,304.0,58.55263157894736,3.933295559210527,8316.0,1.8223684210526316,187.0,0,0,0,0,0,0,1,1,3,16,28,40,43,45,44,0,119.81889878779026,1.2189176011701609e-05,0.00034129692832764505,0.002279375914188201,2.1672354948805435
75,2.57,3.015180353744023,9.18248920662922,21.563530012534237,7.578571096977855,14.662736177521934,8.732185135323336,9.442458567383133,7.9,31955,0.0,91984,16.293050965385284,2.2895286136719437,1.1567229083318835,4.878022264741696,2.7211254131153244,Rogers County,OK,40131.0,675.63,31.2,94.09040361445784,498.0,80.72289156626505,3.622366686746988,18546.495983935743,1.7289156626506024,179.0,1479000,0,0,0,0,3,3,5,0,4,24,44,46,70,38,0,136.14552343738436,5.435727952687424e-05,0.00026091494172899633,0.0019459906070620977,1.2186902069924912
76,2.56,2.2388581600864645,10.699027274461187,21.288384512683574,10.543264034585796,12.038591137389536,10.490813147688982,5.990527051942272,10.6,31607,0.7,648360,14.393084089086313,12.559534826331053,10.206366833240793,13.03627614288358,8.650903818866063,Tulsa County,OK,40143.0,570.25,31.1,80.74388720962776,3573.0,68.59221942345368,4.256429510310301,23774.95438007277,2.579345088161209,1611.0,1479000,0,1,3,16,26,27,36,11,115,323,454,479,708,49,0,1136.9750109601052,5.55247084952804e-05,0.0004981800234437658,0.0024847307051637977,0.7622308593991249
77,2.38,2.5988018547559144,10.678948971648408,26.512066067217976,9.782032334126832,10.068030280808241,12.433295350700044,3.4071550255536627,10.8,29762,2.9,379611,19.414611273119053,2.1569448725142317,0.8666766769139989,9.144097510346118,6.202928787627332,Lane County,OR,41039.0,4553.12,27.1,149.705868907563,1190.0,67.04201680672269,4.615022529411765,17288.2243697479,2.5504201680672263,367.0,561000,0,1,1,1,1,2,2,4,18,34,48,50,60,45,49,83.37381839266261,5.268551227440722e-06,8.956537086649227e-05,0.0009667791502353725,0.5092054761321663
78,2.49,2.734641467035833,8.906143413185667,23.38188676216845,7.3753059668552625,18.3359415753782,11.167288632077362,4.588499658922194,4.7,30366,0.4,102811,20.069836885158203,2.494869226055578,1.2459756251762943,7.107216153913491,4.099755862699517,Adams County,PA,42001.0,518.67,35.6,93.94585361175486,725.0,76.06896551724137,3.815439084683662,3412.8,2.475486682458456,305.0,623000,0,0,0,1,2,1,5,6,12,44,95,113,167,40,40,198.22044845470145,4.8632928383149665e-05,0.000427969769771717,0.0029666086313721294,1.2547295522852835
79,2.33,0.9770835095056156,14.477902230148905,23.370054043249976,6.256870719013537,6.153089229018844,14.768490402134054,6.599734011884903,3.3,39045,0.5,251423,18.601321279278352,5.691603393484288,3.7275825998417007,4.132080199504421,6.061497953647836,Cumberland County,PA,42041.0,545.46,28.9,121.79201407766993,2060.0,86.62621359223301,3.444542582524272,13490.515533980579,3.085423592691208,410.0,623000,0,0,1,3,7,8,33,12,38,105,229,250,451,55,40,460.9375572910937,0.00013125290844513032,0.0004176228905072328,0.001630717953409195,3.0335331294272976
80,2.53,1.2858302362339271,9.191621456135104,22.475685989719054,10.393438421120084,15.605109146054936,13.43357967733208,5.166104204935424,7.9,28814,0.8,141314,19.60810676932222,3.6188912634275443,3.089573573743578,13.78207396294776,3.9323775422109626,Lebanon County,PA,42075.0,361.83,34.3,19.584005952380952,1176.0,88.73299319727892,3.7722935374149666,1899.091836734694,3.922619047619048,529.0,623000,0,0,0,1,8,7,16,3,36,232,544,592,815,45,40,390.5535748832325,0.00011322303522651684,0.0016417340107844941,0.0037434366021767127,1.1676125507734554
81,2.4,2.7345108800680245,6.786998028833146,26.875507285587286,7.691415761604763,13.351756657519426,11.950682178332624,5.708653808990067,8.9,27306,0.4,113664,19.268193975225227,5.95263231981982,4.286317567567568,2.0666173986486487,2.295361768018018,Lycoming County,PA,42081.0,1228.59,38.3,60.98019832402234,1074.0,87.47672253258847,3.3849229888268155,951.731843575419,2.8687150837988824,370.0,0,0,0,0,0,2,0,4,0,7,20,44,53,132,37,40,92.51581080751106,3.519144144144144e-05,0.0001759572072072072,0.0032552083333333335,2.8021185247747837
82,2.35,0.0610400281723207,11.058809719450641,28.432914661345226,9.835661462612984,9.408381265406737,10.109167742692804,6.189693626012442,3.6,37841,1.2,163861,18.869041443662613,2.723039649458993,1.9943732797920184,5.319752717242053,5.266658936537675,Kent County,RI,44003.0,168.53,29.3,11.213438258386867,1401.0,91.71306209850107,3.6771390007137765,9859.25767309065,3.795860099928622,0.0,2014000,0,0,0,0,0,0,0,7,39,169,432,496,859,43,44,972.2957336972646,0.0,0.0010313619470160686,0.0,0.7445334765441345
