,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,employed,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,FIPS,area,domestic_passengers,intl_passengers,order started,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,cases_march1,cases_march15,cases_april1,ten plus cases
658,2.4,0.3307172841759445,6.914400438036138,27.740098558131045,8.579667822595365,18.752327066983028,9.892316116079575,136975,9.3,29428.0,0.9,270771,15.939668576029188,99.09886952443209,St. Joseph County,IN,18141.0,457.85,360000,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4.0,5,7,0,1,57,3/23/20
659,2.54,0.7488459565737733,7.940958568416253,23.34188180315724,11.411637316920274,16.78691514218955,12.371345529150286,87735,9.5,33588.0,0.5,173283,15.922508266823636,99.11993675086418,Scott County,IA,19163.0,458.09,353000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1.0,2,2,0,0,21,3/28/20
660,2.33,3.5529479657593535,8.231220544387805,37.11647590651149,10.95508319707608,8.402423776089256,9.4988939117053,51985,8.1,27266.0,7.7,98105,11.785332042199686,99.40064216910454,Story County,IA,19169.0,572.82,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,4/14/20
661,2.59,0.12999607948331718,6.827889317623755,19.288942079524585,12.873738728514535,15.091925799063207,10.785547737449189,48463,11.5,28829.0,0.6,110356,14.358077494653669,96.5303200550944,Hardin County,KY,21093.0,623.28,1869000,0,03/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,4/12/20
662,2.41,1.0752321717645057,12.44043054727216,25.1160148817131,19.44733179972168,4.278776518701542,8.084973445798187,176055,16.5,29048.0,6.9,391006,14.713840708326723,97.66832222523442,Orleans Parish,LA,22071.0,169.42,6465000,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,8,10,15,15,20,26,37,46,57,70,73,86,101,115,125,148,153,161,171,185,208,224,225,232,235,244,276.0,287,302,0,66,2270,3/12/20
663,2.9,6.946645536185947,6.933438985736926,29.33174854727945,7.9635499207606975,7.455097728473322,15.746610318718085,45432,13.2,26015.0,0.0,111021,14.989956855009412,98.96596139469109,Terrebonne Parish,LA,22109.0,1231.82,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,5,8,7,11,14,13,13,14,14,14,17.0,18,18,0,1,55,3/21/20
664,2.16,8.290949627255625,6.019647460461228,27.50992823799903,7.90427088413572,9.837664599735248,13.69400125409322,28706,10.1,24534.0,0.2,67111,24.128682332255515,98.31920251523594,Aroostook County,ME,23003.0,6671.33,0,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4/16/20
665,2.34,1.4707297293582395,7.665663271617666,35.53118084477616,9.106153698129287,3.2850879001553195,13.85234973128256,72753,10.2,27857.0,0.2,151096,18.373087308730874,99.00460634298723,Penobscot County,ME,23019.0,3397.36,304000,0,04/02/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,12,3/28/20
666,2.58,0.3243325865882027,13.319369677052634,28.20117218286817,7.657401613542676,5.478784636475235,9.95901658920579,418706,6.4,39071.0,4.3,828431,17.206260992164708,99.03914749689473,Baltimore County,MD,24005.0,598.3,12695000,604300,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,6,11,11,13,16,21,26,30,31,41.0,41,41,0,3,289,3/18/20
667,2.77,0.8007445179052679,9.49454214087675,22.81249394109777,9.82026872443143,10.650095973011227,12.490063400352868,51577,4.1,32609.0,1.5,102826,15.758660261023474,99.06832902184273,Cecil County,MD,24015.0,346.27,0,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2,2,0,0,16,3/28/20
668,2.66,0.9918845807033364,18.24526600541028,17.38142470694319,4.560865644724979,4.705139765554554,10.290351668169519,55450,7.1,39459.0,1.2,112664,13.319250159767096,97.30082368813463,St. Mary's County,MD,24037.0,357.18,0,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3,3,0,0,19,3/31/20
669,2.51,0.8928571428571428,11.94269374416433,21.219946311858077,6.916725023342671,8.024042950513541,13.258636788048555,68544,7.6,30222.0,1.9,150926,17.270715449955606,94.32503346010628,Washington County,MD,24043.0,457.78,0,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,0,0,15,3/31/20
670,2.43,0.8165271136144556,12.34524732077041,24.04218723420341,12.170412232785832,4.705426503109229,12.286653939932338,105814,5.4,40790.0,1.2,213413,30.669640556104827,99.13501051950912,Barnstable County,MA,25001.0,393.72,0,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,6,6,6,7,10,11,11,11,15,16,16,16.0,18,18,0,1,255,3/21/20
671,2.56,0.3054482149215937,16.289780145866033,28.3924402885668,8.30249396621078,5.6803344631576165,8.76462287168801,379115,4.2,54599.0,14.3,705388,16.864193890454615,98.75954793673836,Norfolk County,MA,25021.0,396.11,16407000,3572800,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,8,9,10,12,15,21,24,25,26,29,35,41,41,41,79,91,91,91.0,147,147,0,28,829,3/10/20
672,2.4,0.8058039299673395,6.976495154468062,27.464260855597797,13.575520693901591,19.44905498741768,10.001606253680995,37354,11.2,34197.0,0.5,83209,18.67466259659412,99.32339049862394,Midland County,MI,26111.0,516.25,0,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.0,1,1,0,0,12,3/31/20
673,2.42,0.6862924705119714,6.626174941164867,21.7513845633517,8.510308479305534,21.110187285973986,9.970265357027099,70961,6.6,31458.0,0.2,150439,18.308417365177917,99.4642346731898,Monroe County,MI,26115.0,549.39,15550999,1861100,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,6,7,8.0,9,10,0,1,58,3/24/20
674,2.48,0.2956709284097919,14.332655946416182,21.488600055072943,8.537536516590338,20.72588597439877,8.773365618178378,650047,4.9,44104.0,0.3,1259201,16.80319504193532,99.47736699700842,Oakland County,MI,26125.0,867.66,15909999,1861100,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,10,15,26,31,34,48,70,99,119,136,142,163,185,205,234,246,282,316,329,347,364.0,392,420,0,9,1910,3/16/20
675,2.59,3.525830826444323,6.280645237700452,29.182556789918753,8.565269914963167,12.408508420778361,11.166117914584174,84434,7.7,30094.0,1.7,159256,15.066936253579145,99.31870698749184,Stearns County,MN,27145.0,1343.13,0,0,03/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,5,4/16/20
676,2.65,1.0656244728111115,11.106112579429793,23.1717089355002,7.7292920204689874,14.965838160040489,9.3593600629815,142264,2.4,45986.0,2.3,259201,14.939757176862745,98.855328490245,Washington County,MN,27163.0,384.28,16845000,1477300,03/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3.0,3,3,0,0,44,3/23/20
677,2.67,0.4271395528141866,8.171935235158058,22.108712413261365,22.18427139552814,5.717810331534309,13.343099460292985,129700,10.2,32590.0,4.7,265429,17.917409175335024,99.04381209287607,Atlantic County,NJ,34001.0,555.7,534000,0,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,6,7,8,8,11.0,13,13,0,0,40,3/25/20
678,2.8,0.14587593071254967,16.7894757146715,20.82722502989854,6.197918675977008,9.06576713861348,11.020504610161645,414736,6.1,39116.0,11.3,829685,14.962063915823475,99.0784454341105,Middlesex County,NJ,34023.0,308.91,16305000,6849600,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,0,27,48,56,76,80,87,100,139,152,168,177,193,204,216.0,248,278,0,10,1493,3/14/20
679,2.67,0.21685254027261466,17.201722581730845,24.159744213441034,6.391221870362723,9.999694035216548,9.15714351278168,261468,3.0,58774.0,4.7,494228,17.059737610981163,99.10567592285341,Morris County,NJ,34027.0,460.18,15902000,6849600,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,8,8,1,25,40,43,51,55,60,87,102,117,135,152,162,162,192.0,212,216,0,3,942,3/18/20
680,2.55,0.8102300348751189,6.3867263183851755,27.21668369323986,4.695811462993624,11.607425934406596,9.560714411526405,28387,8.7,31839.0,0.9,62607,18.7439104253518,98.04973884709378,Salem County,NJ,34033.0,331.9,13345000,1914800,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,3,3,3,4,4,4.0,4,4,0,0,19,3/31/20
681,2.75,0.5971795020602403,15.829029075503454,22.575590505484303,5.767512042249434,11.224537171377168,9.069119610005226,172310,3.0,56660.0,5.4,331164,15.587141114372336,99.14936406131099,Somerset County,NJ,34035.0,301.81,16305000,6849600,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,6,6,1,15,17,23,24,26,31,40,46,59,69,78,79,85,91.0,101,121,0,1,472,3/18/20
682,2.58,0.6362439666520404,12.129933149214054,22.478899414087707,8.48798492630927,8.999044988772164,11.675657538135919,77486,3.7,45116.0,1.7,140799,16.815460337076257,99.11434030071236,Sussex County,NJ,34037.0,519.01,0,0,03/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,7,8,9,9,11,15,21,21,26,27,35,38,39.0,41,43,0,0,158,3/22/20
683,2.76,9.962724500169433,5.681689822658986,25.125192966602658,6.566512293384539,5.772054670733085,13.456831959034602,26559,15.3,21204.0,1.0,64689,16.741640773547278,98.34129450138356,Chaves County,NM,35005.0,6065.28,0,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10,3/31/20
684,2.64,3.2572108573695244,12.323907746359156,26.022553408511364,11.488638295460985,4.169547231824106,12.650308834362779,88235,22.0,22037.0,0.8,217522,15.991945642279862,98.64243616737619,Doña Ana County,NM,35013.0,3807.51,0,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,0,0,18,3/23/20
685,2.64,3.112678979041295,11.126098083973162,25.164280279449407,8.51490627377741,4.911115722487375,11.115722487376358,28914,11.4,23133.0,0.8,76456,17.88610442607513,97.94914722193157,Valencia County,NM,35061.0,1066.18,2642000,0,03/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,4/10/20
686,2.44,1.0142227741801946,8.212346117074231,29.73673575997713,11.10224035798417,7.984663453482756,11.30922459761278,101457,10.8,27883.0,1.5,229577,18.536264521271733,96.34327480540298,Oneida County,NY,36065.0,1212.43,0,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,4.0,4,6,0,0,50,3/24/20
687,2.45,1.5869834560163252,6.8216602288462935,27.020625318854318,7.470300998469499,11.939727425114787,11.841338094891045,54884,11.7,29304.0,1.1,117898,16.496463044326447,99.29769801014437,Oswego County,NY,36075.0,951.65,1126000,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2.0,2,2,0,0,20,3/29/20
690,2.32,2.8063176937170957,8.84337964144073,23.767887376208922,7.027390588399007,18.352390008581306,11.076837442308138,43117,7.5,29880.0,0.0,95796,19.482024301640987,98.83293665706293,Steuben County,NY,36101.0,1390.56,0,0,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,6,6,6,6,10,11,16.0,16,18,0,0,38,3/26/20
691,2.67,0.3153301498435699,13.601391404577642,29.05071628519677,9.266425160546682,3.3218755145726986,7.877696360941874,485840,5.3,56893.0,22.8,967612,17.087117563651546,98.71260381227188,Westchester County,NY,36119.0,430.5,28929000,17743200,03/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,10,10,10,25,64,67,67,67,211,211,283,359,389,461,511,557,596.0,640,668,0,178,10683,3/4/20
692,2.59,1.0141302143195186,8.913077772519324,19.395803754535414,8.691095936718275,18.250963423703602,14.938138056926508,88746,7.3,32936.0,0.3,178435,15.617451733124108,99.3874520133382,Iredell County,NC,37097.0,573.83,145000,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2.0,2,3,0,0,25,3/25/20
693,2.42,2.0168768545994067,8.343379080118693,17.00435830860534,7.232937685459942,18.75231824925816,12.669232195845696,43136,8.8,33726.0,0.0,83770,17.0478691655724,99.27539692013849,Lincoln County,NC,37109.0,297.94,20715000,1549800,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,4/7/20
694,2.5,0.8374527478918291,8.888630415818554,29.06658912474557,12.352428031404473,11.283512649025882,10.945042163419599,85975,13.6,24004.0,0.9,179914,13.084029036095025,99.15515190591059,Pitt County,NC,37147.0,651.98,0,0,03/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1.0,1,1,0,0,27,3/28/20
695,2.37,3.2510090332500483,10.638093407649434,30.679415721699023,7.457236209878915,8.29521429944263,11.80857197770517,104060,6.2,38802.0,0.8,181516,11.899226514467044,99.32127195398752,Cass County,ND,38017.0,1764.94,422000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2.0,2,2,0,0,34,3/27/20
696,2.35,10.241501307491156,7.097369635440702,25.19920012305799,9.118597138901707,3.8609444700815265,13.204122442701122,32505,3.9,31562.0,1.3,67744,12.491143127066605,92.39047000472368,Ward County,ND,38101.0,2013.28,148000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,0,1,12,4/1/20
697,2.47,0.5994671403197158,8.052101835405567,25.033303730017767,8.755180580224984,20.1894612196566,11.874629958555358,27024,12.6,21296.0,0.5,65256,17.480384945445632,91.86281721221035,Marion County,OH,39101.0,403.76,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,9,4/2/20
698,2.45,1.6490394992445498,8.776170947550185,27.93726167350169,8.558889128714299,18.02863515360817,12.894452838333693,69495,7.5,32764.0,0.0,130696,15.34170900410112,99.07342229295463,Wood County,OH,39173.0,617.21,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,4.0,5,5,0,0,15,3/28/20
699,2.4,0.6553904207076893,15.273244844593027,22.452528328533763,11.157304734478615,10.115300166605984,10.335308331402471,453165,6.6,40365.0,11.0,811880,13.408631817509976,99.36665517071488,Multnomah County,OR,41051.0,431.3,9361000,436300,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,7,7,7,7,13,13,17,19,19,20.0,22,26,0,1,134,3/20/20
700,2.73,6.123638409903934,12.24928654688693,21.367418304594235,6.8732666103943085,17.460508862896422,10.969090397524015,49758,10.1,30113.0,0.5,107002,16.657632567615558,97.90471206145679,Yamhill County,OR,41071.0,715.86,0,0,03/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6.0,6,6,0,0,17,3/27/20
701,2.18,0.4993807235556288,13.325847109990466,27.179108685391732,8.658149899743735,8.141347076730094,10.720451327405597,631382,7.1,38472.0,9.5,1218452,18.869762616828567,98.96951213506978,Allegheny County,PA,42003.0,730.08,4495000,126700,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,6,10,12,18,19,19,21,24.0,26,38,0,2,356,3/17/20
702,2.59,2.3008595988538683,8.923113658070678,22.48806112702961,8.041069723018149,17.922636103151863,12.454154727793696,209400,8.1,31493.0,2.0,420152,17.21162817266132,98.8953997600868,Berks County,PA,42011.0,856.51,374000,0,04/01/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,12,12,12,19,20,21,27.0,28,31,0,0,151,3/22/20
