,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,area,domestic_passengers,intl_passengers,deaths,cases_march1,cases_march15,cases_april1,ten_plus,order,density,death_prc
283,2.48,1.185279762503774,15.326557311059675,25.693431116030997,11.489886283586594,4.166561839589413,10.336369125490592,12.2,30539.0,1.7,678701,16.386597338150374,98.93664515007343,Bernalillo County,NM,1160.83,2642000,0,17,0,6,129,31,28,584.6687284098447,2.504784875814239e-05
284,2.28,3.3482722223183536,6.265681507501168,27.34162758907096,10.003287709158863,17.824574760775896,9.517052828295064,14.0,25964.0,0.2,127939,19.999374702006424,98.1295773767186,Chautauqua County,NY,1060.23,0,0,3,0,0,8,12,30,120.67098648406477,2.3448674759064866e-05
285,2.33,0.7603244050795006,6.237327926582007,27.66780493010351,9.267954327179595,17.90097108099456,10.897983139472842,7.3,30185.0,1.8,84254,19.717758207325467,96.87373893227621,Chemung County,NY,407.35,0,0,1,0,0,22,20,30,206.8344175770222,1.1868872694471479e-05
286,2.99,0.0947046022406706,13.778799986182914,28.84647491623393,7.301753618349088,4.122384828840862,9.015359992630888,4.1,50397.0,17.3,1358343,17.76649933043421,99.27279045130722,Nassau County,NY,284.72,28745000,17574400,1109,0,79,9554,38,30,4770.8028940713675,0.0008164359075726823
287,2.89,1.0477402223820325,8.935664103557006,27.568733750069146,7.70149914255684,6.518780771145655,12.910328041157275,8.5,34279.0,5.1,381951,13.978494623655912,97.77144188652471,Orange County,NY,811.69,184000,168800,204,0,6,1756,31,30,470.56265322968125,0.0005340999238122167
288,2.39,1.437360483475799,9.302916462496144,22.46057240340465,12.063301936443985,7.1505054354730415,13.322807208580606,6.0,32280.0,0.7,136744,31.93046861288247,99.33379161060085,Brunswick County,NC,846.97,468000,0,2,0,1,16,23,22,161.45081880113818,1.4625870239279236e-05
289,2.33,1.278695655434644,9.515595587187542,26.776861983365702,12.779456873082895,11.628255799128535,11.716002069912028,5.8,34339.0,0.7,259103,20.00015437876057,98.51950768613254,Buncombe County,NC,656.67,573000,0,3,0,0,22,23,22,394.5710935477485,1.1578407042759057e-05
290,2.45,0.17822852346292273,11.3307346464751,26.41806662297193,10.659790495245325,13.132567525613165,10.007819057803538,12.6,30131.0,1.2,379099,15.928556920487788,99.1543106154329,Forsyth County,NC,408.15,932999,0,5,0,2,57,26,22,928.8227367389441,1.3189166945837366e-05
291,2.44,4.254652827487473,5.473783106657122,22.24185755189692,9.940944881889765,16.260289906943452,9.406317108088762,9.5,29501.0,1.5,94016,18.55641592920354,98.77893124574541,Nash County,NC,540.41,0,0,1,0,0,11,15,22,173.971614144816,1.063648740639891e-05
292,2.66,0.4116201249666854,10.123189907903699,23.58672154935,10.873878409191864,3.479522639106873,16.89419289881252,12.8,23647.0,0.1,197683,9.12369804181442,81.08992680200119,Onslow County,NC,762.74,151000,0,1,0,1,7,13,22,259.17481710674673,5.058603926488368e-06
293,2.25,5.347471451876019,7.6476345840130495,20.424143556280587,6.398042414355628,12.988580750407829,16.36215334420881,13.9,27684.0,0.0,68557,21.434718555362693,98.8826815642458,Wilkes County,NC,754.28,0,0,1,0,0,2,0,22,90.89065068674763,1.4586402555537728e-05
294,2.61,0.3165939924833205,12.186926416175428,18.36050926960018,8.735469209777511,14.293344728127337,14.526420060016902,4.6,32466.0,0.3,205466,16.049370698801752,99.35999143410594,Clermont County,OH,452.1,0,0,1,0,0,11,16,29,454.47024994470246,4.866985291970448e-06
295,2.24,0.34102837550287873,11.857809415865436,25.882329305839,9.770789421256262,12.137060928059249,9.659122299773484,13.1,33531.0,4.3,1243857,18.18030529232862,98.8020327095478,Cuyahoga County,OH,457.19,4576000,101900,42,0,11,589,33,29,2720.656619786085,3.376593933225443e-05
296,2.87,0.26836117580532315,14.298858506570056,22.603678464974074,7.709633207778642,8.485005319301878,10.480462347968599,2.4,46343.0,0.3,204826,13.464111001533007,99.43317742864677,Delaware County,OH,443.1,3913999,0,3,0,0,47,23,29,462.25682690137666,1.4646578071143311e-05
297,2.47,0.27514926993629885,12.656283473701238,24.35027318183607,9.761240969842884,7.429758967490707,12.122161612304769,10.3,33500.0,2.3,1310300,12.02327711211173,99.4143325955888,Franklin County,OH,532.19,3913999,0,19,0,3,391,28,29,2462.0906067381948,1.4500496069602381e-05
298,2.32,0.24718037473883506,12.565082066753044,24.903781333817808,9.297233205360515,11.793181264014454,11.055704033773349,10.7,35957.0,3.1,816684,15.307879179707207,98.99691924906084,Hamilton County,OH,405.91,4102999,136900,29,0,0,154,25,29,2011.982951885886,3.5509450411664734e-05
299,2.52,0.46976236174883096,8.84807482264615,23.0798596014973,8.700677603045502,15.769381673965835,10.84801119794704,5.8,37874.0,0.0,179146,17.90383262813571,99.3044779118708,Medina County,OH,421.36,4576000,101900,10,0,0,59,25,29,425.16138219100054,5.5820392305717125e-05
300,2.29,0.20624281124816565,11.698330226470473,24.389402292468173,9.732280966168247,13.275294490937213,11.67651608297307,12.4,29970.0,3.3,532331,17.967016762127322,98.52497788030381,Montgomery County,OH,461.55,854000,0,8,0,0,41,23,29,1153.3549994583468,1.502824370551405e-05
301,2.68,0.11470442211227334,14.807998493434456,22.87497217989762,7.221242574172673,13.808186814127474,11.401105956069918,4.3,40816.0,0.6,232173,14.377210097642706,96.43972382662928,Warren County,OH,401.31,0,0,4,0,0,23,21,29,578.5377887418704,1.7228532172130265e-05
302,3.14,5.288130931096137,7.851739788199698,18.71269426488791,6.902764406546555,8.967129693302159,14.468436253610232,3.9,28712.0,0.2,144447,13.036615506033357,98.52194922705216,Canadian County,OK,896.63,2073000,0,3,0,0,24,20,0,161.09989627828648,2.076886332011049e-05
303,2.63,2.6881138851629096,16.02591839383843,22.180274905167813,7.641022312607273,10.785628777061426,10.052211789479758,4.5,49368.0,2.5,522046,16.31427115618164,98.96752393467241,Chester County,PA,750.51,13345000,1914800,26,0,2,183,28,20,695.588333266712,4.980404025698885e-05
304,2.59,0.5019489077703935,9.140517652337287,24.884888253273893,8.428254956394941,12.963181066150696,12.103418300103755,9.1,32758.0,2.0,368100,16.923118717739744,98.66204835642486,Lehigh County,PA,345.17,374000,0,28,0,0,374,26,20,1066.4310339832546,7.6066286335235e-05
305,2.24,2.0460479468312367,4.70685971991455,26.62710657488725,7.142178969855211,15.174460004747212,12.475670543555662,8.2,26722.0,0.5,91083,21.57043575639801,95.86311386317972,Northumberland County,PA,458.37,0,0,0,0,0,6,11,20,198.71064860265724,0.0
306,2.61,0.4699101516191427,12.795204966618831,20.8148748986086,9.870452985586825,16.87230922817745,10.254960379359831,7.4,31992.0,0.5,514213,15.7496990546719,99.20888814557392,Greenville County,SC,785.12,1127000,0,11,0,0,129,27,14,654.9482881597718,2.1391913467765302e-05
307,2.53,0.6453528235069589,8.282145709782077,24.34881567507581,7.175220713493034,8.73452885002792,10.73420369964587,9.9,30152.0,0.3,295032,15.8531955855636,99.05705143848805,Lexington County,SC,698.91,562000,0,8,0,1,61,26,14,422.1316049276731,2.711570270343556e-05
308,2.41,1.3872049069253265,10.161543399186932,23.413094643748664,12.434919049996436,4.25611582626061,12.138934455459669,9.7,32272.0,0.6,111729,18.32469636352245,97.45276517287365,Pennington County,SD,2776.55,303000,0,1,0,1,5,0,0,40.24022617997154,8.950227783297084e-06
309,2.65,0.4494825036964021,9.699359290290783,20.12419911286348,8.853622474125185,21.898472153770328,10.714637752587484,10.3,26512.0,0.0,106727,16.886073814498676,98.94871963045902,Bradley County,TN,328.76,503000,0,1,0,0,14,16,21,324.63499209149535,9.369700263288577e-06
310,2.45,1.4562286718248472,5.94992735750245,20.77913302023854,8.436665878298475,26.229009696928745,13.791938372132313,10.7,24905.0,0.0,69087,21.435291733611244,98.0112032654479,Greene County,TN,622.17,0,0,2,0,0,15,16,21,111.04199816770337,2.894900632535788e-05
311,2.71,0.2652162186460487,9.113998022116336,21.82190056639396,9.86694237166232,14.789175582127125,13.065270160927804,9.7,28196.0,0.1,94340,15.623277506889973,98.85838456646174,Maury County,TN,613.14,0,0,0,0,0,17,16,21,153.86371791108067,0.0
312,2.65,0.6684323369907933,9.933997561693364,19.56811143341601,10.32777007048668,10.781799582404958,11.50488361990443,5.7,33537.0,0.8,140625,15.99857777777778,99.2974222222222,Wilson County,TN,570.83,7667000,121900,1,0,0,45,22,21,246.35180351418109,7.111111111111111e-06
313,3.34,2.820855965782361,8.276260201002389,17.888162901151958,8.979506153402086,12.514104279828913,10.25479545514183,12.6,26588.0,0.1,86976,14.151030169242091,97.54415011037528,Bastrop County,TX,888.15,7499000,205100,1,0,0,8,14,19,97.92940381692281,1.1497424576894776e-05
314,2.51,2.6646107233674186,7.73413406914462,23.67581020397121,7.460910025428772,11.310393334415407,13.46372342152248,16.8,26129.0,1.0,94324,16.233408252406598,93.91565243204279,Bowie County,TX,885.01,0,0,1,0,0,9,13,19,106.57958667133705,1.0601755650735761e-05
315,2.61,3.0354147789709085,10.235970002506217,39.08735131383625,8.54138150411598,3.7805324747932367,10.704439860422973,11.8,26971.0,1.1,226758,9.25921025939548,97.78883214704665,Brazos County,TX,585.45,0,0,13,0,0,63,26,19,387.3225723802203,5.732984062304307e-05
316,3.06,1.3791092847623279,10.54808973789427,26.413260772989783,10.205464238116393,5.547812083518436,12.068247445579743,17.8,21687.0,1.2,840758,12.257272604007337,97.49392809821613,El Paso County,TX,1012.69,1587000,0,6,0,1,57,23,19,830.2224767697913,7.136417375749026e-06
317,2.85,6.091161642144255,7.778578043008538,21.44939465651473,9.109304798161675,9.64776897486024,13.766848441197656,7.6,24878.0,0.0,66726,16.300992117015856,98.893984353925,Harrison County,TX,899.95,290000,0,2,0,0,3,9,19,74.14411911772876,2.9973323741869737e-05
318,2.88,0.61611668930496,10.964036185758292,22.40392041974059,9.937766887722942,7.133281842313192,13.714366882396286,7.7,31742.0,0.5,222631,11.159272518202766,99.17621535186024,Hays County,TX,677.98,7499000,205100,1,0,1,42,22,19,328.37399333313664,4.4917374489626335e-06
319,2.72,2.9312521240957423,8.267587512744576,22.14764286061077,11.749283876292665,5.353328154585619,10.709083847162207,13.6,27517.0,1.4,362265,14.55591900956482,98.74981022179895,Nueces County,TX,838.48,328999,0,0,0,0,34,22,19,432.04966129186147,0.0
320,2.83,0.4678311752266736,11.930419165145853,26.18985545030561,11.543698038874883,7.530199009298687,12.062222994698878,6.2,27952.0,0.6,171700,21.72102504368084,99.130460104834,Washington County,UT,2426.36,0,0,1,0,0,14,19,0,70.76443726404985,5.824111822947e-06
321,2.39,0.5176533050172551,14.545489021199137,33.63798399635936,11.682278433008456,3.1324661534377487,8.921460806249764,6.4,44345.0,3.5,108718,19.282915432587053,98.84103828252913,Albemarle County,VA,720.7,350000,0,0,0,0,21,19,22,150.85056195365615,0.0
322,2.72,0.6204160840158671,11.278216945863411,23.069547101966272,8.237778602208843,7.596244399417825,10.183499329357039,4.9,36685.0,0.3,348556,14.926152469043712,99.30111660680063,Chesterfield County,VA,423.3,2044000,0,0,0,1,59,23,22,823.425466572171,0.0
323,2.88,0.15026987242394504,26.15761066060637,18.49255591136821,8.330535612829916,2.2814872682196166,7.620183616548731,3.8,55767.0,9.8,1150795,13.437580107664699,98.89085371417153,Fairfax County,VA,390.97,18891000,4032700,31,0,10,288,33,22,2943.4355577154256,2.6937899452117885e-05
324,2.52,0.2724030441742256,6.737060855401723,39.287820494818725,14.442977898845795,6.723019461372124,9.949731809374033,10.3,22241.0,3.7,82126,14.497235954508927,98.04812117965078,Lynchburg city,VA,49.13,0,0,0,0,0,7,12,22,1671.6059434154283,0.0
325,2.79,4.154385807622911,15.500218533917586,21.51158229763199,9.055148995304325,5.772657484506506,13.441516961594068,6.5,32147.0,0.8,201877,14.901152682078695,99.44471138366433,Benton County,WA,1700.38,393999,0,34,0,0,108,22,29,118.72463802208917,0.0001684193840804054
326,2.42,1.0151627141717716,10.819354488472412,25.47135537376445,10.645219214178033,8.142598833251903,11.250725563642893,7.9,31360.0,3.3,514631,16.225606308209187,98.17033952482458,Spokane County,WA,1763.79,1867000,0,17,0,3,158,27,29,291.7756649034182,3.303337731306509e-05
327,2.53,1.3861035193597433,11.37239172815208,21.918344884196,10.968500191218855,11.144794649603105,11.239004915723786,8.7,31224.0,2.2,225685,17.434477258125266,99.40004874050116,Whatcom County,WA,2106.86,359000,0,25,0,2,139,27,29,107.11912514357859,0.00011077386622947914
328,2.32,2.834294418452834,6.182678707431183,22.554673049722552,9.495702317484495,12.229354803612228,12.74888477858775,5.7,30300.0,0.6,70942,16.444419384849596,99.50241041977957,Portage County,WI,800.68,0,0,0,0,0,1,0,27,88.60218814008094,0.0
329,2.43,1.2951761577359218,7.392149027928959,19.927800818441106,5.937142620940517,23.80781790374361,10.7637405789713,2.3,38547.0,0.1,135693,17.947867612920344,99.45907305461591,Washington County,WI,430.7,0,0,3,0,0,44,25,27,315.052240538658,2.2108730737768346e-05
330,2.51,1.2162298897096022,8.038045127997572,20.3116462612567,8.505514519882627,17.46433269250228,13.275321258727107,15.8,24493.0,0.7,114277,17.951993839530264,98.75478005197895,Calhoun County,AL,605.87,0,0,0,0,0,11,15,17,188.6163698483173,0.0
331,2.62,0.7923571493253645,5.843068006882187,22.23806936520873,8.487277008059404,20.125871592864254,12.838449696640403,14.1,26192.0,0.0,102501,19.152983873328065,99.2185442093248,Etowah County,AL,534.99,0,0,8,0,0,10,15,17,191.59423540626926,7.804801904371665e-05
332,2.66,0.4174371804633961,8.900794082454041,27.542695529207005,8.302512781464157,13.181224844990757,12.26748613075166,11.9,27874.0,1.2,163941,12.1305835635991,98.98866055471176,Lee County,AL,607.54,0,0,12,0,0,81,28,17,269.84396089146395,7.319706479770161e-05
333,2.71,2.4165445142019526,10.844373150427305,24.04721077523025,11.95273391044611,2.089498575656166,11.434853555328152,6.4,39291.0,1.3,291538,11.253764517833009,96.24611542920648,Anchorage Municipality,AK,1704.68,2558000,0,4,0,1,65,24,24,171.02212732008354,1.3720338343543552e-05
334,2.61,4.867016071156732,8.30959267555401,25.448535328273486,10.614792423286866,1.7680447121762388,12.25017941413131,5.8,36834.0,1.4,98971,10.319184407553726,92.895898798638,Fairbanks North Star Borough,AK,7338.21,535000,0,1,0,0,35,22,24,13.487076548640609,1.0103969849753968e-05
335,2.59,2.0462827420811665,9.658329959198928,24.290653128601235,7.247640701404679,7.886130750303671,11.162674806117046,8.4,27058.0,0.0,73657,13.246534613139277,98.44006679609542,Lonoke County,AR,770.73,1029000,0,0,0,0,6,13,0,95.56783828318606,0.0
336,2.84,0.4990664455139534,20.42377029121462,21.80087645358059,8.198851637345806,9.744768016242038,8.649427631400059,5.1,48595.0,15.7,1666753,13.829883612028894,99.46566767841426,Alameda County,CA,739.02,33736000,7714000,39,0,11,313,33,35,2255.3557413872427,2.3398787942784565e-05
337,2.37,7.81738828164227,12.297709628828551,25.94337800780193,6.7166196747904685,2.8349619558920085,15.441659263836856,11.5,29537.0,0.1,64382,23.074772451927558,98.77605541921656,Lake County,CA,1256.46,0,0,0,0,0,0,0,33,51.240787609633415,0.0
338,2.38,0.107704606142144,25.189647686680217,17.966171809344214,10.59418283322743,5.296159715868541,9.262037107777278,5.1,71606.0,33.5,883305,15.637633659947586,99.5177203797103,San Francisco County,CA,46.87,27189000,7242400,17,0,28,434,37,35,18845.850224023896,1.924590034019959e-05
339,2.62,2.619007323527602,11.987276140070158,20.74896916733337,9.893301126223152,8.878238660840667,11.814188565450182,5.5,41985.0,2.1,499942,19.608274559848944,99.208308163747,Sonoma County,CA,1575.85,217000,0,2,0,2,78,26,35,317.252276549164,4.000464053830244e-06
340,2.85,4.11628166273047,10.630771257994873,27.490193295964808,13.44456044680053,6.505367079882825,9.941514540275906,11.3,32604.0,4.5,220408,12.330314689121993,99.47370331385432,Yolo County,CA,1014.69,5768000,132700,7,0,2,25,22,33,217.2170810789502,3.1759282784653914e-05
341,2.67,1.1329258155539097,14.628795032882275,20.430551393043547,10.468890484780284,5.189914217695922,9.827078255854063,5.6,39919.0,3.7,651215,13.053906927819536,99.08693749376171,Arapahoe County,CO,798.1,29883000,1458900,52,0,10,333,33,26,815.9566470367122,7.985074053883894e-05
342,2.26,1.0208398564944392,18.774275122436247,20.307088515013827,9.718892588334556,5.235419390459891,9.355587371319443,8.1,44556.0,5.9,716492,11.723229289370993,99.10564249147235,Denver County,CO,153.0,29883000,1458900,61,0,21,539,35,26,4682.954248366013,8.513702874561056e-05
343,2.85,6.4373704415789375,10.10226895545382,19.240717197843143,9.846753132887015,10.189945953393414,12.050577102525725,7.9,32003.0,0.5,314305,12.161117385978589,99.17055089801308,Weld County,CO,3987.24,29883000,1458900,57,0,3,255,27,26,78.82771039616377,0.00018135250791428707
344,2.44,0.5492360153057241,9.973449254236408,29.653538797928004,7.488872113907906,9.918785954134886,11.026368534763256,4.0,41535.0,1.0,150921,16.088549638552614,98.20899675989423,Tolland County,CT,410.21,3194000,0,22,0,0,61,25,29,367.91155749494163,0.0001457716288654329
345,2.42,2.6824465323157405,7.744609144615022,21.96020417160604,12.505021014783829,9.025090378266107,12.523635508616552,8.1,33445.0,0.1,229286,27.847753460743352,98.7299704299434,Sussex County,DE,936.08,0,0,18,0,0,101,25,28,244.94273993675753,7.85045750721806e-05
346,2.31,0.3139247682967481,23.854082728100728,18.801626319284587,9.70935711042225,1.251499410734862,4.389959656992569,11.3,55328.0,34.4,702455,12.189535272722097,98.62795481561096,District of Columbia,DC,61.05,18891000,4032700,81,0,0,586,31,20,11506.224406224406,0.0001153098775010499
347,2.34,1.0468007153138221,10.058010206306976,23.44397435338247,11.10699175644437,4.302787106904523,19.71038513542984,11.8,26187.0,0.5,147929,36.39043054438278,98.5871600565136,Citrus County,FL,581.7,0,0,8,0,1,19,21,18,254.30462437682652,5.407999783680009e-05
348,2.8,1.8193192335378603,14.366880334555926,18.31830802454324,10.947622801905872,6.032975696705859,12.299900593014089,3.6,42132.0,0.1,254261,20.349168767526287,99.42500029497248,St. Johns County,FL,600.66,0,0,3,0,1,83,25,18,423.3027003629341,1.179889955596808e-05
349,2.52,2.5249821556031407,5.620985010706638,26.05281941470378,13.231620271234831,8.940042826552462,15.750654294551511,15.1,21432.0,0.4,77296,11.054905816601119,98.94949285862141,Bulloch County,GA,672.81,0,0,1,0,0,2,9,18,114.88533166867319,1.2937280066238874e-05
350,2.78,0.8422563405283929,6.730496855702228,15.46088040337658,9.525428209922007,20.22170604120636,12.256151681679981,11.0,24667.0,0.4,118121,14.21254476342056,98.83085988096953,Carroll County,GA,499.08,0,0,7,0,0,131,26,18,236.67748657529856,5.926126598995945e-05
